Sim_Index,Return_Code,Prop_0_Endpoint1,Prop_1_Endpoint1,Delta_1_Endpoint1,StdError_1_Endpoint1,Test_Stat_1_Endpoint1,pval_1_Endpoint1,Prop_0_Endpoint2,Prop_1_Endpoint2,Delta_1_Endpoint2,StdError_1_Endpoint2,Test_Stat_1_Endpoint2,pval_1_Endpoint2,Prop_0_Endpoint3,Prop_1_Endpoint3,Delta_1_Endpoint3,StdError_1_Endpoint3,Test_Stat_1_Endpoint3,pval_1_Endpoint3,Adjpval_1,Adjpval_2,Adjpval_3,Adjpval,SampleSize_0,SampleSize_1,Tot_SampleSize,RejFlag_1_Endpoint1,RejFlag_1_Endpoint2,RejFlag_1_Endpoint3,IsNonNull_1_Endpoint1,IsNonNull_1_Endpoint2,IsNonNull_1_Endpoint3,FWERFlag,DisjnPowFlag,ConPowFlag
347,0,0.06,0.22,0.16,0.0693974062915899,2.30556167081694,0.0105675685337857,0.16,0.34,0.18,0.0866025403784439,2.07846096908265,0.0188334611143144,0.42,0.48,0.06,0.099498743710662,0.603022689155527,0.273246797703291,0.0317027056013572,0.0376669222286288,0.273246797703291,0.273246797703291,50,50,100,0,0,0,1,1,1,0,0,0
348,0,0.16,0.4,0.24,0.0897997772825746,2.67261241912424,0.00376315758322898,0.22,0.44,0.22,0.09404254356407,2.33936675532512,0.00965823027151735,0.34,0.5,0.16,0.0987117014340245,1.62088179694622,0.0525214957326628,0.011289472749687,0.0193164605430347,0.0525214957326629,0.0525214957326629,50,50,100,1,1,0,1,1,1,0,0,1
349,0,0.18,0.26,0.08,0.0828492607088319,0.965609099170535,0.167119910233157,0.2,0.3,0.1,0.0866025403784439,1.15470053837925,0.124106539494962,0.38,0.4,0.02,0.0975499871860576,0.205023092026183,0.418777041703992,0.372319618484886,0.372319618484886,0.418777041703993,0.418777041703993,50,50,100,0,0,0,1,1,1,0,0,0
350,0,0.08,0.2,0.12,0.0693974062915899,1.72917125311271,0.0418892248366909,0.2,0.32,0.12,0.0877268487978452,1.36788225776266,0.0856744670960986,0.24,0.4,0.16,0.0932952303175248,1.71498585142509,0.0431739104918312,0.125667674510073,0.125667674510073,0.125667674510073,0.125667674510073,50,50,100,0,0,0,1,1,1,0,0,0
351,0,0.1,0.28,0.18,0.0784601809837321,2.29415733870562,0.0108907313955597,0.18,0.28,0.1,0.0841665016500033,1.18812114130439,0.117392843136153,0.24,0.58,0.34,0.0983666610188635,3.45645563728954,0.000273664645930594,0.0217814627911195,0.117392843136154,0.000820993937791782,0.117392843136154,50,50,100,1,0,1,1,1,1,0,0,1
352,0,0.1,0.28,0.18,0.0784601809837321,2.29415733870562,0.0108907313955597,0.26,0.5,0.24,0.0970772887960928,2.47225693029099,0.00671314914666343,0.24,0.52,0.28,0.0970772887960928,2.88429975200615,0.00196142578829517,0.0134262982933269,0.0134262982933269,0.00588427736488551,0.0134262982933269,50,50,100,1,1,1,1,1,1,0,0,1
353,0,0.06,0.3,0.24,0.0768374908491942,3.12347523777212,0.000893644518493608,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.24,0.6,0.36,0.0987117014340245,3.64698404312898,0.000132668197410424,0.00178728903698722,0.00788873864558893,0.000398004592231272,0.00788873864558893,50,50,100,1,1,1,1,1,1,0,0,1
354,0,0.12,0.28,0.16,0.08,2,0.0227501319481792,0.32,0.46,0.14,0.0975499871860576,1.43516164418328,0.0756205203466458,0.18,0.56,0.38,0.0965608616365865,3.93534185134093,4.1539178483374E-05,0.0455002638963585,0.0756205203466459,0.000124617535450122,0.0756205203466459,50,50,100,0,0,1,1,1,1,0,0,1
355,0,0.02,0.22,0.2,0.0649923072370877,3.07728727448332,0.00104446938607605,0.2,0.44,0.24,0.0932952303175248,2.57247877713763,0.00504865732375359,0.26,0.52,0.26,0.0975499871860576,2.66530019634037,0.00384598124603608,0.00313340815822816,0.00769196249207217,0.00769196249207217,0.00769196249207217,50,50,100,1,1,1,1,1,1,0,0,1
356,0,0.14,0.42,0.28,0.0897997772825746,3.11804782231162,0.000910266304662621,0.22,0.38,0.16,0.0916515138991168,1.74574312188794,0.0404277991850261,0.26,0.54,0.28,0.0979795897113271,2.85773803324704,0.00213336241108808,0.00273079891398787,0.0404277991850262,0.00426672482217616,0.0404277991850262,50,50,100,1,0,1,1,1,1,0,0,1
357,0,0.08,0.46,0.38,0.0887918915216925,4.27967006319674,9.358528678338E-06,0.16,0.44,0.28,0.0916515138991168,3.05505046330389,0.00112511328404297,0.4,0.58,0.18,0.0999799979995999,1.80036010803601,0.0359018977393752,2.8075586035015E-05,0.00225022656808594,0.0359018977393753,0.0359018977393753,50,50,100,1,1,0,1,1,1,0,0,1
358,0,0.2,0.28,0.08,0.0854166260162505,0.936585811581694,0.174485826574871,0.18,0.32,0.14,0.0866025403784439,1.61658075373095,0.0529844045636011,0.42,0.48,0.06,0.099498743710662,0.603022689155527,0.273246797703291,0.348971653149742,0.158953213690803,0.348971653149742,0.348971653149742,50,50,100,0,0,0,1,1,1,0,0,0
359,0,0.04,0.26,0.22,0.0714142842854285,3.08061618486162,0.00103286371550315,0.24,0.3,0.06,0.0887918915216925,0.675737378399486,0.249603699857507,0.28,0.6,0.32,0.0992773891679269,3.22329185610152,0.000633631805191825,0.00206572743100631,0.249603699857507,0.00190089541557548,0.249603699857507,50,50,100,1,0,1,1,1,1,0,0,1
360,0,0.14,0.38,0.24,0.0877268487978452,2.73576451552532,0.00311177724336409,0.22,0.46,0.24,0.0947417542586161,2.53320198552449,0.00565129015316101,0.28,0.56,0.28,0.0987117014340245,2.83654314465588,0.00228024081090006,0.00684072243270018,0.00684072243270018,0.00684072243270018,0.00684072243270018,50,50,100,1,1,1,1,1,1,0,0,1
361,0,0.08,0.42,0.34,0.0866025403784439,3.92598183048945,4.3188337973565E-05,0.24,0.48,0.24,0.096,2.5,0.00620966532577616,0.34,0.56,0.22,0.099498743710662,2.21108319357027,0.0135150382738862,0.000129565013920696,0.0124193306515523,0.0135150382738862,0.0135150382738862,50,50,100,1,1,1,1,1,1,0,0,1
362,0,0.06,0.4,0.34,0.0841665016500033,4.03961188043494,2.6769862177423E-05,0.18,0.38,0.2,0.0897997772825746,2.22717701593687,0.0129677227936772,0.28,0.52,0.24,0.0979795897113271,2.44948974278318,0.00715293921771476,8.0309586532268E-05,0.0143058784354295,0.0143058784354295,0.0143058784354295,50,50,100,1,1,1,1,1,1,0,0,1
363,0,0.04,0.3,0.26,0.0751265598839718,3.46082664242251,0.000269259738716054,0.26,0.48,0.22,0.0965608616365865,2.27835580867107,0.0113526935326735,0.28,0.4,0.12,0.0947417542586161,1.26660099276225,0.102648998651261,0.000807779216148164,0.0227053870653471,0.102648998651261,0.102648998651261,50,50,100,1,1,0,1,1,1,0,0,1
364,0,0.06,0.3,0.24,0.0768374908491942,3.12347523777212,0.000893644518493608,0.24,0.46,0.22,0.0953939201416946,2.30622664078822,0.0105489858623892,0.28,0.52,0.24,0.0979795897113271,2.44948974278318,0.00715293921771476,0.00268093355548083,0.0143058784354295,0.0143058784354295,0.0143058784354295,50,50,100,1,1,1,1,1,1,0,0,1
365,0,0.04,0.3,0.26,0.0751265598839718,3.46082664242251,0.000269259738716054,0.28,0.38,0.1,0.09404254356407,1.06334852514778,0.143811963482238,0.28,0.42,0.14,0.0953939201416946,1.46759877141069,0.0711066209681963,0.000807779216148164,0.143811963482238,0.142213241936393,0.143811963482238,50,50,100,1,0,0,1,1,1,0,0,1
366,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.16,0.4,0.24,0.0897997772825746,2.67261241912424,0.00376315758322898,0.42,0.46,0.04,0.0992773891679269,0.402911482012691,0.343506672116682,0.00212167508151107,0.00752631516645797,0.343506672116683,0.343506672116683,50,50,100,1,1,0,1,1,1,0,0,1
367,0,0.1,0.2,0.1,0.0714142842854285,1.40028008402801,0.0807147311835417,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,0.24,0.54,0.3,0.0975499871860576,3.07534638039274,0.00105129105533441,0.0807147311835417,0.00315387316600324,0.00315387316600324,0.0807147311835417,50,50,100,0,1,1,1,1,1,0,0,1
368,0,0.04,0.32,0.28,0.0768374908491942,3.64405444406748,0.00013418830549039,0.16,0.4,0.24,0.0897997772825746,2.67261241912424,0.00376315758322898,0.3,0.48,0.18,0.0975499871860576,1.84520782823564,0.0325036560960433,0.000402564916471171,0.00752631516645797,0.0325036560960434,0.0325036560960434,50,50,100,1,1,0,1,1,1,0,0,1
369,0,0.18,0.36,0.18,0.0887918915216925,2.02721213519846,0.0213203613200479,0.22,0.38,0.16,0.0916515138991168,1.74574312188794,0.0404277991850261,0.4,0.48,0.08,0.0992773891679269,0.80582296402538,0.210172467516965,0.0639610839601437,0.0808555983700524,0.210172467516965,0.210172467516965,50,50,100,0,0,0,1,1,1,0,0,0
370,0,0.2,0.3,0.1,0.0866025403784439,1.15470053837925,0.124106539494962,0.22,0.34,0.12,0.0897997772825746,1.33630620956212,0.0907246038607101,0.4,0.52,0.12,0.0996794863550169,1.20385853085769,0.114322131170538,0.272173811582131,0.272173811582131,0.272173811582131,0.272173811582131,50,50,100,0,0,0,1,1,1,0,0,0
371,0,0.16,0.24,0.08,0.08,1,0.158655253931457,0.2,0.36,0.16,0.0897997772825746,1.7817416127495,0.0373956887934721,0.34,0.38,0.04,0.096,0.416666666666666,0.33846111951069,0.317310507862915,0.112187066380416,0.33846111951069,0.33846111951069,50,50,100,0,0,0,1,1,1,0,0,0
372,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.26,0.38,0.12,0.0932952303175248,1.28623938856882,0.0991797642144936,0.3,0.42,0.12,0.096,1.25,0.105649773666855,0.00212167508151107,0.198359528428987,0.198359528428987,0.198359528428987,50,50,100,1,0,0,1,1,1,0,0,1
373,0,0.04,0.3,0.26,0.0751265598839718,3.46082664242251,0.000269259738716054,0.26,0.38,0.12,0.0932952303175248,1.28623938856882,0.0991797642144936,0.42,0.48,0.06,0.099498743710662,0.603022689155527,0.273246797703291,0.000807779216148164,0.198359528428987,0.273246797703291,0.273246797703291,50,50,100,1,0,0,1,1,1,0,0,1
374,0,0.16,0.3,0.14,0.0841665016500033,1.66336959782615,0.0481192374557394,0.26,0.4,0.14,0.09404254356407,1.4886879352069,0.0682847817372672,0.36,0.58,0.22,0.0998198377077422,2.20397072417737,0.0137632015171794,0.096238474911479,0.096238474911479,0.0412896045515381,0.096238474911479,50,50,100,0,0,0,1,1,1,0,0,0
375,0,0.08,0.26,0.18,0.0751265598839718,2.39595690629251,0.00828851957445276,0.16,0.3,0.14,0.0841665016500033,1.66336959782615,0.0481192374557394,0.26,0.5,0.24,0.0970772887960928,2.47225693029099,0.00671314914666343,0.0201394474399903,0.0481192374557395,0.0201394474399903,0.0481192374557395,50,50,100,1,0,1,1,1,1,0,0,1
376,0,0.02,0.34,0.32,0.0768374908491942,4.16463365036283,1.5592645231433E-05,0.14,0.42,0.28,0.0897997772825746,3.11804782231162,0.000910266304662621,0.3,0.54,0.24,0.0987117014340245,2.43132269541932,0.00752190466576574,4.6777935694298E-05,0.00182053260932524,0.00752190466576575,0.00752190466576575,50,50,100,1,1,1,1,1,1,0,0,1
377,0,0.12,0.3,0.18,0.0814616474176652,2.20962877263106,0.0135654683700883,0.12,0.4,0.28,0.0877268487978452,3.19172526811287,0.000707128905764298,0.3,0.54,0.24,0.0987117014340245,2.43132269541932,0.00752190466576574,0.0150438093315315,0.0021213867172929,0.0150438093315315,0.0150438093315315,50,50,100,1,1,1,1,1,1,0,0,1
378,0,0.1,0.38,0.28,0.0854166260162505,3.27805034053593,0.000522633763679337,0.16,0.62,0.46,0.0975499871860576,4.71553111660219,1.205405221971E-06,0.32,0.7,0.38,0.0999799979995999,3.80076022807603,7.2126417974827E-05,0.000522633763679337,3.616215665914E-06,0.000144252835949654,0.000522633763679337,50,50,100,1,1,1,1,1,1,0,0,1
379,0,0.1,0.36,0.26,0.0841665016500033,3.08911496739142,0.00100376868210039,0.16,0.32,0.16,0.0854166260162505,1.87317162316339,0.0305223447529946,0.28,0.5,0.22,0.0975499871860576,2.25525401228801,0.0120586947041532,0.00301130604630118,0.0305223447529947,0.0241173894083065,0.0305223447529947,50,50,100,1,0,1,1,1,1,0,0,1
380,0,0.1,0.28,0.18,0.0784601809837321,2.29415733870562,0.0108907313955597,0.22,0.44,0.22,0.09404254356407,2.33936675532512,0.00965823027151735,0.2,0.64,0.44,0.0987117014340245,4.45742494160209,4.147503358642E-06,0.0193164605430347,0.0193164605430347,1.2442510075927E-05,0.0193164605430347,50,50,100,1,1,1,1,1,1,0,0,1
381,0,0.08,0.36,0.28,0.0828492607088319,3.37963184709687,0.000362914920031154,0.14,0.4,0.26,0.0887918915216925,2.92819530639777,0.00170467905421468,0.34,0.54,0.2,0.0992773891679269,2.01455741006345,0.0219755218996945,0.00108874476009346,0.00340935810842935,0.0219755218996946,0.0219755218996946,50,50,100,1,1,1,1,1,1,0,0,1
382,0,0.18,0.3,0.12,0.0854166260162505,1.40487871737254,0.0800286731159724,0.24,0.36,0.12,0.0916515138991168,1.30930734141595,0.0952151319127621,0.42,0.52,0.1,0.0998198377077422,1.00180487462608,0.158218921228884,0.240086019347917,0.240086019347917,0.240086019347917,0.240086019347917,50,50,100,0,0,0,1,1,1,0,0,0
383,0,0.1,0.3,0.2,0.08,2.5,0.00620966532577616,0.16,0.3,0.14,0.0841665016500033,1.66336959782615,0.0481192374557394,0.14,0.58,0.44,0.096,4.58333333333333,2.288108286952E-06,0.0124193306515523,0.0481192374557395,6.864324860856E-06,0.0481192374557395,50,50,100,1,0,1,1,1,1,0,0,1
384,0,0.08,0.26,0.18,0.0751265598839718,2.39595690629251,0.00828851957445276,0.3,0.42,0.12,0.096,1.25,0.105649773666855,0.38,0.52,0.14,0.099498743710662,1.4070529413629,0.0797058453991977,0.0248655587233583,0.159411690798396,0.159411690798396,0.159411690798396,50,50,100,1,0,0,1,1,1,0,0,1
385,0,0.18,0.34,0.16,0.0877268487978452,1.82384301035021,0.0340879047226217,0.22,0.34,0.12,0.0897997772825746,1.33630620956212,0.0907246038607101,0.38,0.62,0.24,0.1,2.4,0.00819753592459616,0.0681758094452434,0.0907246038607102,0.0245926077737885,0.0907246038607102,50,50,100,0,0,1,1,1,1,0,0,1
386,0,0.1,0.26,0.16,0.0768374908491942,2.08231682518141,0.0186567700367826,0.24,0.26,0.02,0.0866025403784439,0.230940107675851,0.408680665692588,0.28,0.38,0.1,0.09404254356407,1.06334852514778,0.143811963482238,0.0559703101103478,0.408680665692589,0.287623926964477,0.408680665692589,50,50,100,0,0,0,1,1,1,0,0,0
387,0,0.12,0.34,0.22,0.0841665016500033,2.61386651086967,0.00447620032575946,0.2,0.36,0.16,0.0897997772825746,1.7817416127495,0.0373956887934721,0.32,0.54,0.22,0.0990151503558925,2.22188219892864,0.0131456338585864,0.0134286009772784,0.0373956887934721,0.0262912677171727,0.0373956887934721,50,50,100,1,0,0,1,1,1,0,0,1
388,0,0.1,0.38,0.28,0.0854166260162505,3.27805034053593,0.000522633763679337,0.22,0.38,0.16,0.0916515138991168,1.74574312188794,0.0404277991850261,0.24,0.64,0.4,0.0992773891679269,4.0291148201269,2.7993634683643E-05,0.00104526752735867,0.0404277991850262,8.3980904050929E-05,0.0404277991850262,50,50,100,1,0,1,1,1,1,0,0,1
389,0,0.1,0.42,0.32,0.0877268487978452,3.64768602070042,0.00013230636106154,0.16,0.38,0.22,0.0887918915216925,2.47770372079812,0.00661154485112425,0.36,0.46,0.1,0.0983666610188635,1.01660459920281,0.154670782706968,0.000396919083184622,0.0132230897022485,0.154670782706968,0.154670782706968,50,50,100,1,1,0,1,1,1,0,0,1
390,0,0.12,0.24,0.12,0.0768374908491942,1.56173761888606,0.0591749063678142,0.26,0.34,0.08,0.0916515138991168,0.87287156094397,0.191366544442613,0.36,0.52,0.16,0.0992773891679269,1.61164592805076,0.0535195051735491,0.160558515520647,0.191366544442613,0.160558515520647,0.191366544442613,50,50,100,0,0,0,1,1,1,0,0,0
391,0,0.2,0.32,0.12,0.0877268487978452,1.36788225776266,0.0856744670960986,0.3,0.32,0.02,0.0924986486387774,0.216219375032205,0.414408375823181,0.26,0.38,0.12,0.0932952303175248,1.28623938856882,0.0991797642144936,0.257023401288296,0.414408375823181,0.257023401288296,0.414408375823181,50,50,100,0,0,0,1,1,1,0,0,0
392,0,0.08,0.22,0.14,0.0714142842854285,1.96039211763921,0.0249749882273732,0.14,0.46,0.32,0.0916515138991168,3.49148624377588,0.00024017059999093,0.26,0.48,0.22,0.0965608616365865,2.27835580867107,0.0113526935326735,0.0249749882273732,0.00072051179997279,0.0227053870653471,0.0249749882273732,50,50,100,1,1,1,1,1,1,0,0,1
393,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.28,0.4,0.12,0.0947417542586161,1.26660099276225,0.102648998651261,0.36,0.5,0.14,0.0990151503558925,1.41392503568186,0.0786919571105135,0.0103803878224336,0.157383914221027,0.157383914221027,0.157383914221027,50,50,100,1,0,0,1,1,1,0,0,1
394,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,0.26,0.48,0.22,0.0965608616365865,2.27835580867107,0.0113526935326735,0.00692025854828905,0.00403343376771126,0.0113526935326736,0.0113526935326736,50,50,100,1,1,1,1,1,1,0,0,1
395,0,0.1,0.3,0.2,0.08,2.5,0.00620966532577616,0.12,0.44,0.32,0.0897997772825746,3.56348322549899,0.000182983045738938,0.3,0.54,0.24,0.0987117014340245,2.43132269541932,0.00752190466576574,0.0124193306515523,0.000548949137216815,0.0124193306515523,0.0124193306515523,50,50,100,1,1,1,1,1,1,0,0,1
396,0,0.1,0.24,0.14,0.0751265598839718,1.86352203822751,0.0311944274351265,0.16,0.48,0.32,0.0932952303175248,3.42997170285018,0.000301822099066706,0.32,0.5,0.18,0.0983666610188635,1.82988827856505,0.0336333232676759,0.062388854870253,0.00090546629720012,0.062388854870253,0.062388854870253,50,50,100,0,1,0,1,1,1,0,0,1
397,0,0.06,0.28,0.22,0.0751265598839718,2.92839177435751,0.00170360212969389,0.14,0.26,0.12,0.08,1.5,0.0668072012688581,0.38,0.54,0.16,0.0996794863550169,1.60514470781026,0.0542309811694919,0.00511080638908168,0.108461962338984,0.108461962338984,0.108461962338984,50,50,100,1,0,0,1,1,1,0,0,1
398,0,0.06,0.2,0.14,0.0672606868832009,2.08145361707518,0.0186962026940698,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.26,0.48,0.22,0.0965608616365865,2.27835580867107,0.0113526935326735,0.0236662159367668,0.0236662159367668,0.0236662159367668,0.0236662159367668,50,50,100,1,1,1,1,1,1,0,0,1
399,0,0.08,0.28,0.2,0.0768374908491942,2.60289603147677,0.00462199909738092,0.2,0.32,0.12,0.0877268487978452,1.36788225776266,0.0856744670960986,0.24,0.34,0.1,0.0907524104363074,1.10189910680315,0.135252768481352,0.0138659972921428,0.171348934192197,0.171348934192197,0.171348934192197,50,50,100,1,0,0,1,1,1,0,0,1
400,0,0.08,0.4,0.32,0.0854166260162505,3.74634324632678,8.971551875625E-05,0.16,0.28,0.12,0.0828492607088319,1.4484136487558,0.0737506999513163,0.24,0.46,0.22,0.0953939201416946,2.30622664078822,0.0105489858623892,0.000269146556268751,0.0737506999513164,0.0210979717247784,0.0737506999513164,50,50,100,1,0,1,1,1,1,0,0,1
401,0,0.14,0.36,0.22,0.0866025403784439,2.54034118443435,0.00553721883807834,0.4,0.52,0.12,0.0996794863550169,1.20385853085769,0.114322131170538,0.4,0.64,0.24,0.0999199679743744,2.40192230707631,0.00815458593887752,0.016611656514235,0.114322131170539,0.016611656514235,0.114322131170539,50,50,100,1,0,1,1,1,1,0,0,1
402,0,0.16,0.28,0.12,0.0828492607088319,1.4484136487558,0.0737506999513163,0.18,0.4,0.22,0.0907524104363074,2.42417803496693,0.0076715407924367,0.22,0.4,0.18,0.0924986486387774,1.94597437528985,0.0258289088868678,0.0737506999513164,0.0230146223773101,0.0516578177737357,0.0737506999513164,50,50,100,0,1,0,1,1,1,0,0,1
403,0,0.04,0.32,0.28,0.0768374908491942,3.64405444406748,0.00013418830549039,0.14,0.36,0.22,0.0866025403784439,2.54034118443435,0.00553721883807834,0.22,0.52,0.3,0.0965608616365865,3.106848830006,0.000945465339144413,0.000402564916471171,0.00553721883807835,0.00189093067828883,0.00553721883807835,50,50,100,1,1,1,1,1,1,0,0,1
404,0,0.04,0.34,0.3,0.0784601809837321,3.82359556450936,6.575979125889E-05,0.16,0.36,0.2,0.0877268487978452,2.27980376293777,0.0113096648691653,0.26,0.6,0.34,0.0990151503558925,3.4338179437988,0.00029757188800017,0.000197279373776671,0.0113096648691653,0.00059514377600034,0.0113096648691653,50,50,100,1,1,1,1,1,1,0,0,1
405,0,0.14,0.28,0.14,0.0814616474176652,1.71860015649083,0.0428436015851918,0.24,0.4,0.16,0.0932952303175248,1.71498585142509,0.0431739104918312,0.22,0.52,0.3,0.0965608616365865,3.106848830006,0.000945465339144413,0.0856872031703838,0.0856872031703838,0.00283639601743324,0.0856872031703838,50,50,100,0,0,1,1,1,1,0,0,1
406,0,0.08,0.24,0.16,0.0733212111192934,2.18217890235992,0.0145481658706261,0.26,0.34,0.08,0.0916515138991168,0.87287156094397,0.191366544442613,0.34,0.46,0.12,0.0979795897113271,1.22474487139159,0.110335680959923,0.0436444976118784,0.220671361919847,0.220671361919847,0.220671361919847,50,50,100,0,0,0,1,1,1,0,0,0
407,0,0.1,0.26,0.16,0.0768374908491942,2.08231682518141,0.0186567700367826,0.22,0.42,0.2,0.0932952303175248,2.14373231428136,0.0160271707152945,0.36,0.48,0.12,0.0987117014340245,1.21566134770966,0.112056977004428,0.0480815121458835,0.0480815121458835,0.112056977004428,0.112056977004428,50,50,100,0,0,0,1,1,1,0,0,0
408,0,0.06,0.22,0.16,0.0693974062915899,2.30556167081694,0.0105675685337857,0.2,0.38,0.18,0.0907524104363074,1.98341839224567,0.0236603571906882,0.26,0.32,0.06,0.0907524104363074,0.66113946408189,0.254261439415244,0.0317027056013572,0.0473207143813764,0.254261439415244,0.254261439415244,50,50,100,0,0,0,1,1,1,0,0,0
409,0,0.04,0.16,0.12,0.06,2,0.0227501319481792,0.16,0.36,0.2,0.0877268487978452,2.27980376293777,0.0113096648691653,0.22,0.38,0.16,0.0916515138991168,1.74574312188794,0.0404277991850261,0.0455002638963585,0.0339289946074959,0.0455002638963585,0.0455002638963585,50,50,100,0,0,0,1,1,1,0,0,0
410,0,0.06,0.26,0.2,0.0733212111192934,2.72772362794991,0.00318865071084418,0.1,0.38,0.28,0.0854166260162505,3.27805034053593,0.000522633763679337,0.24,0.54,0.3,0.0975499871860576,3.07534638039274,0.00105129105533441,0.00318865071084418,0.00156790129103801,0.00210258211066883,0.00318865071084418,50,50,100,1,1,1,1,1,1,0,0,1
411,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.2,0.44,0.24,0.0932952303175248,2.57247877713763,0.00504865732375359,0.32,0.56,0.24,0.0992773891679269,2.41746889207614,0.00781443491401412,0.00212167508151107,0.0100973146475072,0.0100973146475072,0.0100973146475072,50,50,100,1,1,1,1,1,1,0,0,1
412,0,0.06,0.24,0.18,0.0714142842854285,2.52050415125042,0.00585934279988432,0.26,0.3,0.04,0.0897997772825746,0.445435403187374,0.328002566095431,0.3,0.46,0.16,0.0970772887960928,1.64817128686066,0.0496587635690655,0.017578028399653,0.328002566095431,0.0993175271381311,0.328002566095431,50,50,100,1,0,0,1,1,1,0,0,1
413,0,0.1,0.2,0.1,0.0714142842854285,1.40028008402801,0.0807147311835417,0.2,0.38,0.18,0.0907524104363074,1.98341839224567,0.0236603571906882,0.28,0.54,0.26,0.0983666610188635,2.6431719579273,0.00410666553237349,0.0807147311835417,0.0473207143813764,0.0123199965971205,0.0807147311835417,50,50,100,0,0,1,1,1,1,0,0,1
414,0,0.1,0.46,0.36,0.0897997772825746,4.00891862868637,3.0498714448268E-05,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,0.32,0.48,0.16,0.0979795897113271,1.63299316185545,0.0512352174298747,9.1496143344805E-05,0.00268895584514084,0.0512352174298747,0.0512352174298747,50,50,100,1,1,0,1,1,1,0,0,1
415,0,0.18,0.28,0.1,0.0841665016500033,1.18812114130439,0.117392843136153,0.32,0.3,-0.02,0.0924986486387774,-0.216219375032205,0.585591624176819,0.42,0.42,0,0.0987117014340245,0,0.5,0.352178529408461,1,1,1,50,50,100,0,0,0,1,1,1,0,0,0
416,0,0.06,0.3,0.24,0.0768374908491942,3.12347523777212,0.000893644518493608,0.1,0.38,0.28,0.0854166260162505,3.27805034053593,0.000522633763679337,0.32,0.44,0.12,0.0970772887960928,1.23612846514549,0.108205407792621,0.00178728903698722,0.00156790129103801,0.108205407792621,0.108205407792621,50,50,100,1,1,0,1,1,1,0,0,1
417,0,0.14,0.28,0.14,0.0814616474176652,1.71860015649083,0.0428436015851918,0.18,0.52,0.34,0.0953939201416946,3.56416844485452,0.000182505753627216,0.34,0.44,0.1,0.0975499871860576,1.02511546013091,0.15265435577814,0.0856872031703838,0.000547517260881648,0.15265435577814,0.15265435577814,50,50,100,0,1,0,1,1,1,0,0,1
418,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.2,0.34,0.14,0.0887918915216925,1.5767205495988,0.0574299199234405,0.36,0.4,0.04,0.0970772887960928,0.412042821715165,0.340154018438732,0.0103803878224336,0.114859839846881,0.340154018438732,0.340154018438732,50,50,100,1,0,0,1,1,1,0,0,1
419,0,0.06,0.34,0.28,0.08,3.5,0.00023262907903554,0.24,0.5,0.26,0.0965608616365865,2.69260231933853,0.00354483888402513,0.28,0.54,0.26,0.0983666610188635,2.6431719579273,0.00410666553237349,0.000697887237106621,0.00708967776805026,0.00708967776805026,0.00708967776805026,50,50,100,1,1,1,1,1,1,0,0,1
420,0,0.22,0.3,0.08,0.0877268487978452,0.911921505175106,0.18090501998841,0.18,0.38,0.2,0.0897997772825746,2.22717701593687,0.0129677227936772,0.36,0.32,-0.04,0.0947417542586161,-0.422200330920749,0.66356060000615,0.36181003997682,0.0389031683810316,0.663560600006151,0.663560600006151,50,50,100,0,0,0,1,1,1,0,0,0
421,0,0.12,0.38,0.26,0.0866025403784439,3.00222139978605,0.00134008586403422,0.24,0.5,0.26,0.0965608616365865,2.69260231933853,0.00354483888402513,0.28,0.54,0.26,0.0983666610188635,2.6431719579273,0.00410666553237349,0.00402025759210268,0.00708967776805026,0.00708967776805026,0.00708967776805026,50,50,100,1,1,1,1,1,1,0,0,1
422,0,0.12,0.5,0.38,0.0924986486387774,4.1081681256119,1.9940487775982E-05,0.2,0.48,0.28,0.0947417542586161,2.95540231644524,0.00156130781584274,0.28,0.5,0.22,0.0975499871860576,2.25525401228801,0.0120586947041532,5.9821463327947E-05,0.00312261563168548,0.0120586947041532,0.0120586947041532,50,50,100,1,1,1,1,1,1,0,0,1
