Sim_Index,Return_Code,Mean_0_Endpoint1,Mean_1_Endpoint1,Delta_1_Endpoint1,StdError_1_Endpoint1,Test_Stat_1_Endpoint1,pval_1_Endpoint1,Prop_0_Endpoint2,Prop_1_Endpoint2,Delta_1_Endpoint2,StdError_1_Endpoint2,Test_Stat_1_Endpoint2,pval_1_Endpoint2,Mean_0_Endpoint3,Mean_1_Endpoint3,Delta_1_Endpoint3,StdError_1_Endpoint3,Test_Stat_1_Endpoint3,pval_1_Endpoint3,Adjpval_1,Adjpval_2,Adjpval_3,Adjpval,SampleSize_0,SampleSize_1,Tot_SampleSize,RejFlag_1_Endpoint1,RejFlag_1_Endpoint2,RejFlag_1_Endpoint3,IsNonNull_1_Endpoint1,IsNonNull_1_Endpoint2,IsNonNull_1_Endpoint3,FWERFlag,DisjnPowFlag,ConPowFlag
960,0,-0.00291780794950692,0.00991211206292919,0.0128299200124361,0.0133942248998662,0.957869537681444,0.170242842745004,0.22,0.34,0.12,0.0897997772825746,1.33630620956212,0.0907246038607101,0.0070663724802,0.0116383533483876,0.00457198086818763,0.00989433184672201,0.462080809398194,0.322523784805781,0.340485685490009,0.272173811582131,0.340485685490009,0.340485685490009,50,50,100,0,0,0,1,1,1,0,0,0
961,0,0.0153932386410456,0.0120752558392555,-0.00331798280179007,0.0120705009800529,-0.274883603197016,0.608007828940174,0.24,0.34,0.1,0.0907524104363074,1.10189910680315,0.135252768481352,0.0111290947429926,0.0216542605458236,0.010525165802831,0.0106571570426925,0.987614779501439,0.162886744410194,0.608007828940175,0.405758305444058,0.405758305444058,0.608007828940175,50,50,100,0,0,0,1,1,1,0,0,0
962,0,0.00330873765941664,0.0118728375690067,0.0085640999095901,0.011825486282682,0.724206997062939,0.235332016059812,0.06,0.46,0.4,0.0877268487978452,4.55960752587553,2.562465543199E-06,-0.00206278224000124,0.0174961859317085,0.0195589681717097,0.00969334764809289,2.01777227865729,0.0231744026444451,0.235332016059812,7.687396629597E-06,0.0463488052888903,0.235332016059812,50,50,100,0,1,0,1,1,1,0,0,1
963,0,0.0130416046501968,0.0088032619645984,-0.00423834268559839,0.0128323567701294,-0.330285602366061,0.62905539668616,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.00252054282175847,-0.00179256316199658,-0.00431310598375505,0.00918749818418954,-0.469453805300047,0.680105935569232,1,0.0260810002237252,1,1,50,50,100,0,0,0,1,1,1,0,0,0
964,0,0.00318207148100458,0.0257641367652533,0.0225820652842487,0.0121366858621525,1.8606451168576,0.0328963020816753,0.12,0.52,0.4,0.0932952303175248,4.28746462856272,9.036201187085E-06,0.00799537089597971,0.0172620334274689,0.00926666253148923,0.00951333827989973,0.974070537475611,0.166209873897968,0.0657926041633506,2.7108603561255E-05,0.166209873897968,0.166209873897968,50,50,100,0,1,0,1,1,1,0,0,1
965,0,-0.000112953991278456,0.0071322273958909,0.00724518138716935,0.0115954381545406,0.624830324702497,0.266767271159654,0.18,0.48,0.3,0.09404254356407,3.19004557544335,0.000711251793314438,0.00366485668266124,0.0187939085102623,0.015129051827601,0.0105877962798156,1.42891414112707,0.0781043221557529,0.266767271159655,0.00213375537994332,0.156208644311506,0.266767271159655,50,50,100,0,1,0,1,1,1,0,0,1
966,0,0.0051128071500171,0.0121377359569638,0.00702492880694673,0.0121610012229954,0.577660398032291,0.282409151304964,0.2,0.36,0.16,0.0897997772825746,1.7817416127495,0.0373956887934721,0.00155029231742626,0.0270244562499828,0.0254741639325565,0.00983478067958775,2.59021169485036,0.00552684195969844,0.282409151304964,0.0747913775869443,0.0165805258790953,0.282409151304964,50,50,100,0,0,1,1,1,1,0,0,1
967,0,0.00450220370087347,0.00508037839498071,0.000578174694107239,0.0119466380195501,0.0483964353118496,0.480749397410582,0.14,0.44,0.3,0.0907524104363074,3.30569732040945,0.000473701849619479,-0.000618687455620856,0.0125717243952004,0.0131904118508212,0.0100964449447331,1.30644121995654,0.0972301805950444,0.480749397410583,0.00142110554885844,0.194460361190089,0.480749397410583,50,50,100,0,1,0,1,1,1,0,0,1
968,0,0.00977801789246429,0.0149807099785248,0.0052026920860605,0.0131387142454715,0.395981828119422,0.346489617496762,0.18,0.38,0.2,0.0897997772825746,2.22717701593687,0.0129677227936772,0.0123554244818431,0.0210961372026642,0.00874071272082107,0.0103897689321615,0.841280761669705,0.201119398873528,0.402238797747057,0.0389031683810316,0.402238797747057,0.402238797747057,50,50,100,0,0,0,1,1,1,0,0,0
969,0,-0.00313334403248344,0.0213599229677713,0.0244932670002547,0.0107442893285616,2.27965445189048,0.0123981131410453,0.2,0.34,0.14,0.0887918915216925,1.5767205495988,0.0574299199234405,0.000442745027375664,0.0161703957406049,0.0157276507132293,0.00999905862748949,1.57291314104217,0.0594809965870817,0.037194339423136,0.114859839846881,0.114859839846881,0.114859839846881,50,50,100,0,0,0,1,1,1,0,0,0
970,0,-0.0120723875490019,0.0146569545445615,0.0267293420935634,0.0125032226104744,2.1377962247246,0.0175103511213384,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.00664767075883101,0.0208312656245373,0.0141835948657063,0.00920439377404507,1.54095915645219,0.0632748135658969,0.0350207022426768,0.0260810002237252,0.063274813565897,0.063274813565897,50,50,100,0,0,0,1,1,1,0,0,0
971,0,-0.00391581490621089,0.00942870827914233,0.0133445231853532,0.0125717568201285,1.06146844679555,0.145542977481936,0.12,0.28,0.16,0.08,2,0.0227501319481792,-0.00984888784283464,0.0012426543704527,0.0110915422132873,0.0102101457311954,1.08632555355199,0.139999909371341,0.279999818742683,0.0682503958445377,0.279999818742683,0.279999818742683,50,50,100,0,0,0,1,1,1,0,0,0
